Nombre,Divisa,Fecha,Abrir,Máx.,Mín.,Cierre*,Cierre ajus.**,Volumen,Dividendo
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 jul 2021,"1265,00","1430,00","1190,00","1350,00","1324,34",1.055.930.500,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 jun 2021,"905,00","1335,00","905,00","1250,00","1226,24",2.421.084.100,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,20 may 2021,-,-,-,-,-,-,9.3 Dividendo
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 may 2021,"950,00","985,00","870,00","905,00","878,57",102.988.500,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 abr 2021,"900,00","1025,00","865,00","950,00","922,26",199.742.500,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 mar 2021,"1020,00","1180,00","860,00","900,00","873,72",167.186.200,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 feb 2021,"785,00","1140,00","780,00","1020,00","990,21",78.728.100,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 ene 2021,"800,00","850,00","740,00","780,00","757,22",30.215.900,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,14 dic 2020,-,-,-,-,-,-,6.03 Dividendo
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 dic 2020,"710,00","885,00","700,00","800,00","770,22",82.336.900,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 nov 2020,"680,00","750,00","680,00","710,00","683,57",16.513.600,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 oct 2020,"670,00","700,00","655,00","680,00","654,69",4.419.600,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 sept 2020,"725,00","725,00","655,00","665,00","640,25",13.701.200,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 ago 2020,"740,00","760,00","700,00","715,00","688,39",12.418.800,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 jul 2020,"795,00","815,00","740,00","740,00","712,46",10.542.600,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 jun 2020,"910,00","915,00","770,00","795,00","765,41",7.902.800,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,28 may 2020,-,-,-,-,-,-,13.38 Dividendo
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 may 2020,"870,00","950,00","800,00","910,00","863,32",3.729.800,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 abr 2020,"800,00","870,00","710,00","870,00","825,37",3.063.300,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 mar 2020,"775,00","825,00","615,00","800,00","758,96",13.786.100,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 feb 2020,"810,00","880,00","770,00","775,00","735,24",8.853.300,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 ene 2020,"880,00","890,00","800,00","800,00","758,96",28.510.400,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 dic 2019,"850,00","890,00","820,00","880,00","834,86",21.470.000,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 nov 2019,"895,00","980,00","840,00","850,00","806,39",4.347.700,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 oct 2019,"990,00","995,00","860,00","895,00","849,09",3.389.200,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 sept 2019,"890,00","995,00","860,00","995,00","943,96",6.437.800,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 ago 2019,"960,00","960,00","850,00","890,00","844,34",4.020.500,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 jul 2019,"915,00","960,00","880,00","960,00","910,75",3.367.800,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 jun 2019,"930,00","965,00","865,00","915,00","868,06",4.422.700,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,27 may 2019,-,-,-,-,-,-,2.64 Dividendo
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 may 2019,"1025,00","1080,00","900,00","930,00","879,73",4.517.000,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 abr 2019,"905,00","1025,00","890,00","1025,00","969,60",6.155.100,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 mar 2019,"850,00","920,00","825,00","900,00","851,35",6.355.300,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 feb 2019,"810,00","880,00","800,00","825,00","780,41",15.365.900,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 ene 2019,"935,00","950,00","790,00","805,00","761,49",8.310.400,-
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,04 dic 2018,-,-,-,-,-,-,3.6 Dividendo
PT Sumber Alfaria Trijaya Tbk (AMRT.JK),IDR,01 dic 2018,"835,00","980,00","810,00","935,00","880,71",20.234.400,-
FPT Corporation (FPT.VN),USD,01 nov 2023,"84.300,00","93.300,00","82.600,00","91.500,00","91.500,00",27.701.882,-
FPT Corporation (FPT.VN),USD,01 oct 2023,"93.400,00","98.900,00","83.000,00","83.000,00","83.000,00",78.262.324,-
FPT Corporation (FPT.VN),USD,01 sept 2023,"97.100,00","100.800,00","90.400,00","92.800,00","92.800,00",70.115.326,-
FPT Corporation (FPT.VN),USD,24 ago 2023,-,-,-,-,-,-,1000 Dividendo
FPT Corporation (FPT.VN),USD,01 ago 2023,"83.800,00","98.200,00","81.500,00","96.700,00","95.582,09",59.742.104,-
Ambev S.A. (ABEV.BA),ARS,01 nov 2023,"6687,00","7308,00","6356,00","7163,50","7163,50",10.787,-
Ambev S.A. (ABEV.BA),ARS,01 oct 2023,"6380,50","7900,00","5831,50","6680,00","6680,00",30.484,-
Ambev S.A. (ABEV.BA),ARS,01 sept 2023,"6631,00","6631,00","5881,50","6396,50","6396,50",14.599,-
Ambev S.A. (ABEV.BA),ARS,01 ago 2023,"5190,00","7098,50","5100,00","6471,00","6471,00",20.704,-
Ambev S.A. (ABEV.BA),ARS,01 jul 2023,"4836,50","5201,00","4534,00","5134,00","5134,00",12.256,-
Ambev S.A. (ABEV.BA),ARS,01 jun 2023,"4133,50","5021,00","4133,50","4900,00","4900,00",23.743,-
Ambev S.A. (ABEV.BA),ARS,01 may 2023,"3822,00","4500,00","3783,50","4094,00","4094,00",11.976,-
Ambev S.A. (ABEV.BA),ARS,01 abr 2023,"3375,00","4037,00","3375,00","3822,00","3822,00",5271,-
Ambev S.A. (ABEV.BA),ARS,01 mar 2023,"2885,00","3482,00","2775,00","3425,50","3425,50",26.067,-
Ambev S.A. (ABEV.BA),ARS,01 feb 2023,"2900,00","3020,00","2675,00","2796,50","2796,50",15.048,-
Ambev S.A. (ABEV.BA),ARS,01 ene 2023,"2970,00","3008,00","2650,00","2961,00","2961,00",18.373,-
Ambev S.A. (ABEV.BA),ARS,20 dic 2022,-,-,-,-,-,-,0.432861 Dividendo
Ambev S.A. (ABEV.BA),ARS,01 dic 2022,"3005,00","3114,00","2720,00","2851,50","2851,07",6479,-
Ambev S.A. (ABEV.BA),ARS,01 nov 2022,"2790,50","3049,00","2610,00","2935,00","2934,56",22.871,-
Ambev S.A. (ABEV.BA),ARS,01 oct 2022,"2765,00","2915,00","2511,00","2811,00","2810,58",14.738,-
Ambev S.A. (ABEV.BA),ARS,01 sept 2022,"2562,00","2838,00","2400,00","2638,00","2637,60",15.700,-
Ambev S.A. (ABEV.BA),ARS,01 ago 2022,"2500,00","2777,00","2288,00","2562,00","2561,61",19.571,-
Ambev S.A. (ABEV.BA),ARS,01 jul 2022,"1920,00","2849,50","1898,00","2467,00","2466,63",24.774,-
Ambev S.A. (ABEV.BA),ARS,01 jun 2022,"1861,50","1957,00","1723,50","1924,00","1923,71",21.425,-
Ambev S.A. (ABEV.BA),ARS,01 may 2022,"1780,00","1930,00","1623,50","1850,00","1849,72",56.469,-
Ambev S.A. (ABEV.BA),ARS,01 abr 2022,"1851,00","1940,00","1742,50","1814,00","1813,73",21.666,-
Ambev S.A. (ABEV.BA),ARS,01 mar 2022,"1769,00","1879,00","1450,50","1865,00","1864,72",21.980,-
Ambev S.A. (ABEV.BA),ARS,01 feb 2022,"1875,00","1979,00","1625,00","1769,00","1768,73",52.534,-
Ambev S.A. (ABEV.BA),ARS,01 ene 2022,"1720,00","2040,00","1590,50","1912,50","1912,21",40.886,-
Ambev S.A. (ABEV.BA),ARS,20 dic 2021,-,-,-,-,-,-,0.32088 Dividendo
Ambev S.A. (ABEV.BA),ARS,01 dic 2021,"1812,00","1999,00","1623,00","1697,00","1696,43",29.550,-
Ambev S.A. (ABEV.BA),ARS,01 nov 2021,"1875,00","2130,00","1817,00","1834,00","1833,39",54.953,-
Ambev S.A. (ABEV.BA),ARS,01 oct 2021,"1665,00","1890,00","1496,00","1858,00","1857,38",73.181,-
Ambev S.A. (ABEV.BA),ARS,01 sept 2021,"1760,00","1760,00","1541,00","1609,50","1608,96",48.620,-
Ambev S.A. (ABEV.BA),ARS,01 ago 2021,"1762,50","1799,00","1585,50","1737,50","1736,92",30.094,-
Ambev S.A. (ABEV.BA),ARS,01 jul 2021,"1781,00","1909,00","1690,00","1761,00","1760,41",34.023,-
Ambev S.A. (ABEV.BA),ARS,01 jun 2021,"1741,00","2080,00","1720,00","1779,00","1778,40",54.407,-
Ambev S.A. (ABEV.BA),ARS,01 may 2021,"1299,50","1799,00","1205,00","1740,00","1739,42",52.700,-
Ambev S.A. (ABEV.BA),ARS,01 abr 2021,"1233,00","1392,50","1200,00","1322,00","1321,56",44.440,-
Ambev S.A. (ABEV.BA),ARS,01 mar 2021,"1155,00","1329,00","1050,00","1233,00","1232,59",37.325,-
Ambev S.A. (ABEV.BA),ARS,01 feb 2021,"1315,00","1394,00","1101,00","1160,00","1159,61",48.378,-
Ambev S.A. (ABEV.BA),ARS,14 ene 2021,-,-,-,-,-,-,0.043152 Dividendo
Ambev S.A. (ABEV.BA),ARS,01 ene 2021,"1316,50","1450,00","1262,50","1304,00","1303,52",34.548,-
Ambev S.A. (ABEV.BA),ARS,18 dic 2020,-,-,-,-,-,-,0.239291 Dividendo
Ambev S.A. (ABEV.BA),ARS,01 dic 2020,"1250,00","1399,00","1230,00","1316,50","1315,79",39.365,-
Ambev S.A. (ABEV.BA),ARS,01 nov 2020,"997,00","1363,00","974,00","1217,00","1216,34",80.777,-
Ambev S.A. (ABEV.BA),ARS,01 oct 2020,"988,00","1460,00","955,00","997,50","996,96",94.636,-
Ambev S.A. (ABEV.BA),ARS,01 sept 2020,"895,00","1029,50","844,00","988,00","987,47",56.515,-
Ambev S.A. (ABEV.BA),ARS,01 ago 2020,"995,00","1007,50","851,00","888,50","888,02",95.823,-
Ambev S.A. (ABEV.BA),ARS,01 jul 2020,"860,00","1083,00","851,00","1000,00","999,46",67.104,-
Ambev S.A. (ABEV.BA),ARS,01 jun 2020,"936,00","1140,00","825,00","850,00","849,54",61.885,-
Ambev S.A. (ABEV.BA),ARS,01 may 2020,"744,00","1270,00","706,00","923,00","922,50",12.500,-
Ambev S.A. (ABEV.BA),ARS,01 abr 2020,"654,00","800,00","578,00","744,00","743,60",6687,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 nov 2023,"935,00","985,00","875,00","985,00","985,00",454.021.700,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 oct 2023,"865,00","930,00","835,00","910,00","910,00",555.176.500,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 sept 2023,"880,00","900,00","855,00","865,00","865,00",194.205.300,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 ago 2023,"910,00","925,00","865,00","880,00","880,00",462.550.100,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 jul 2023,"945,00","995,00","895,00","910,00","910,00",636.377.200,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,20 jun 2023,-,-,-,-,-,-,54.7 Dividendo
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 jun 2023,"980,00","1030,00","930,00","945,00","893,05",508.424.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 may 2023,"1020,00","1050,00","960,00","980,00","926,12",598.190.300,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 abr 2023,"1090,00","1110,00","990,00","1015,00","959,20",1.063.770.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 mar 2023,"1170,00","1235,00","1110,00","1125,00","1063,15",1.048.105.400,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 feb 2023,"990,00","1185,00","980,00","1185,00","1119,85",1.070.795.200,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 ene 2023,"840,00","990,00","780,00","975,00","921,40",563.933.900,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 dic 2022,"960,00","990,00","835,00","840,00","793,82",263.384.400,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 nov 2022,"1005,00","1010,00","905,00","965,00","911,95",396.276.100,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 oct 2022,"910,00","1060,00","890,00","1005,00","949,75",643.996.900,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 sept 2022,"910,00","930,00","875,00","910,00","859,97",313.916.800,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 ago 2022,"920,00","935,00","900,00","910,00","859,97",349.400.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 jul 2022,"975,00","1000,00","910,00","930,00","878,87",374.698.300,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,20 jun 2022,-,-,-,-,-,-,63.3 Dividendo
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 jun 2022,"1115,00","1170,00","950,00","975,00","864,77",744.489.300,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 may 2022,"970,00","1115,00","905,00","1115,00","988,95",636.846.400,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 abr 2022,"925,00","980,00","885,00","970,00","860,34",403.821.200,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 mar 2022,"965,00","980,00","900,00","925,00","820,43",469.226.700,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 feb 2022,"945,00","1035,00","940,00","965,00","855,90",428.223.200,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 ene 2022,"965,00","1000,00","940,00","945,00","838,17",287.231.500,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 dic 2021,"1000,00","1025,00","960,00","965,00","855,90",263.680.300,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 nov 2021,"1035,00","1065,00","995,00","995,00","882,51",626.478.700,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 oct 2021,"1020,00","1195,00","1005,00","1035,00","917,99",1.056.483.800,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 sept 2021,"1010,00","1065,00","950,00","1030,00","913,56",604.169.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 ago 2021,"1045,00","1085,00","950,00","1000,00","886,95",669.227.300,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 jul 2021,"1215,00","1225,00","1045,00","1045,00","926,86",538.228.500,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,08 jun 2021,-,-,-,-,-,-,72.8 Dividendo
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 jun 2021,"1280,00","1330,00","1090,00","1215,00","1018,43",1.262.603.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 may 2021,"1320,00","1320,00","1220,00","1270,00","1064,53",532.274.500,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 abr 2021,"1375,00","1405,00","1295,00","1320,00","1106,44",417.230.300,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 mar 2021,"1335,00","1535,00","1320,00","1375,00","1152,55",1.422.386.500,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 feb 2021,"1310,00","1470,00","1270,00","1335,00","1119,02",756.843.300,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 ene 2021,"1505,00","1535,00","1305,00","1310,00","1098,06",1.418.720.800,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 dic 2020,"1555,00","1915,00","1475,00","1505,00","1261,51",4.561.007.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 nov 2020,"1405,00","1620,00","1400,00","1525,00","1278,28",3.249.729.400,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 oct 2020,"1420,00","1580,00","1390,00","1415,00","1186,07",763.125.400,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 sept 2020,"1660,00","1700,00","1385,00","1400,00","1173,50",561.064.500,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 ago 2020,"1705,00","1800,00","1590,00","1650,00","1383,06",834.698.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 jul 2020,"1650,00","1900,00","1620,00","1705,00","1429,16",1.266.920.200,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,02 jun 2020,-,-,-,-,-,-,119.8 Dividendo
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 jun 2020,"1940,00","1940,00","1600,00","1645,00","1293,72",787.999.800,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 may 2020,"1595,00","1970,00","1490,00","1940,00","1525,72",811.078.100,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 abr 2020,"1425,00","1850,00","1410,00","1595,00","1254,39",686.967.200,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 mar 2020,"1700,00","1820,00","1085,00","1425,00","1120,70",1.095.716.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 feb 2020,"2070,00","2090,00","1640,00","1700,00","1336,97",733.602.300,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 ene 2020,"2100,00","2350,00","2060,00","2070,00","1627,96",901.196.900,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 dic 2019,"1935,00","2190,00","1935,00","2100,00","1651,55",607.687.400,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 nov 2019,"2130,00","2150,00","1900,00","1935,00","1521,79",905.247.900,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 oct 2019,"2300,00","2360,00","2050,00","2130,00","1675,15",1.284.916.400,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 sept 2019,"2690,00","2900,00","2190,00","2290,00","1800,98",1.271.184.000,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 ago 2019,"3030,00","3120,00","2680,00","2690,00","2115,56",975.911.000,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 jul 2019,"3160,00","3290,00","2810,00","3030,00","2382,95",1.142.950.900,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 jun 2019,"3380,00","3470,00","3140,00","3140,00","2469,46",375.126.700,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,20 may 2019,-,-,-,-,-,-,117.2 Dividendo
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 may 2019,"3500,00","3560,00","3200,00","3380,00","2563,81",548.056.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 abr 2019,"3790,00","3810,00","3360,00","3500,00","2654,83",424.531.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 mar 2019,"3820,00","4030,00","3730,00","3790,00","2874,80",266.213.600,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 feb 2019,"3850,00","3850,00","3690,00","3800,00","2882,39",366.079.800,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 ene 2019,"3710,00","4080,00","3660,00","3830,00","2905,14",589.306.200,-
PT Hanjaya Mandala Sampoerna Tbk (HMSP.JK),IDR,01 dic 2018,"3730,00","3920,00","3590,00","3710,00","2814,12",351.880.900,-
Vietnam Technological and Commercial Joint Stock Bank (TCB.VN),USD,01 nov 2023,"28.300,00","31.950,00","27.450,00","31.050,00","31.050,00",42.788.702,-
Vietnam Technological and Commercial Joint Stock Bank (TCB.VN),USD,01 oct 2023,"33.650,00","33.650,00","27.200,00","27.700,00","27.700,00",124.254.685,-
Vietnam Technological and Commercial Joint Stock Bank (TCB.VN),USD,01 sept 2023,"34.800,00","36.150,00","31.850,00","33.650,00","33.650,00",258.779.901,-
Vietnam Technological and Commercial Joint Stock Bank (TCB.VN),USD,01 ago 2023,"34.000,00","35.350,00","31.900,00","34.500,00","34.500,00",163.622.419,-
Johnson & Johnson (JNJ.BA),ARS,01 nov 2023,"8999,50","9261,00","8118,00","8601,50","8601,50",61.786,-
Johnson & Johnson (JNJ.BA),ARS,01 oct 2023,"8540,00","11.123,00","8021,00","8671,50","8671,50",359.000,-
Johnson & Johnson (JNJ.BA),ARS,01 sept 2023,"8380,50","8693,00","7814,00","8562,50","8562,50",383.261,-
Johnson & Johnson (JNJ.BA),ARS,25 ago 2023,-,-,-,-,-,-,0.079333 Dividendo
Johnson & Johnson (JNJ.BA),ARS,01 ago 2023,"6163,00","8904,50","6163,00","8409,00","8408,92",409.355,-
Johnson & Johnson (JNJ.BA),ARS,01 jul 2023,"5655,00","6397,50","5404,00","6187,00","6186,94",271.319,-
Johnson & Johnson (JNJ.BA),ARS,01 jun 2023,"5047,00","5741,50","5020,00","5659,00","5658,95",317.949,-
Johnson & Johnson (JNJ.BA),ARS,22 may 2023,-,-,-,-,-,-,0.079333 Dividendo
Johnson & Johnson (JNJ.BA),ARS,01 may 2023,"4945,50","5321,00","4776,00","5062,00","5061,88",489.991,-
Johnson & Johnson (JNJ.BA),ARS,01 abr 2023,"4200,00","5315,00","4196,00","4945,50","4945,38",180.960,-
Johnson & Johnson (JNJ.BA),ARS,01 mar 2023,"3776,00","4200,00","3717,00","4196,00","4195,90",204.411,-
Johnson & Johnson (JNJ.BA),ARS,17 feb 2023,-,-,-,-,-,-,0.075333 Dividendo
Johnson & Johnson (JNJ.BA),ARS,01 feb 2023,"4050,00","4100,00","3741,00","3748,00","3747,84",174.218,-
Johnson & Johnson (JNJ.BA),ARS,01 ene 2023,"4100,00","4251,00","3811,50","4004,00","4003,82",360.854,-
Johnson & Johnson (JNJ.BA),ARS,01 dic 2022,"3845,00","4200,00","3800,00","4040,50","4040,32",207.951,-
Johnson & Johnson (JNJ.BA),ARS,18 nov 2022,-,-,-,-,-,-,0.075333 Dividendo
Johnson & Johnson (JNJ.BA),ARS,01 nov 2022,"10.748,00","11.337,00","3700,00","3802,00","3801,76",102.812,-
Johnson & Johnson (JNJ.BA),ARS,01 oct 2022,"10.208,00","10.770,00","9916,00","10.706,50","10.705,82",55.152,-
Johnson & Johnson (JNJ.BA),ARS,01 sept 2022,"9591,50","10.614,00","9018,00","10.221,50","10.220,85",46.299,-
Johnson & Johnson (JNJ.BA),ARS,22 ago 2022,-,-,-,-,-,-,0.226 Dividendo
Johnson & Johnson (JNJ.BA),ARS,01 ago 2022,"10.035,50","10.300,00","9393,00","9571,00","9570,18",103.623,-
Johnson & Johnson (JNJ.BA),ARS,01 jul 2022,"9073,00","11.758,00","8942,50","10.035,50","10.034,65",86.242,-
Johnson & Johnson (JNJ.BA),ARS,01 jun 2022,"7501,50","9041,00","7300,00","9041,00","9040,23",56.323,-
Johnson & Johnson (JNJ.BA),ARS,23 may 2022,-,-,-,-,-,-,0.226 Dividendo
Johnson & Johnson (JNJ.BA),ARS,01 may 2022,"7495,00","8000,00","7191,50","7549,00","7548,13",59.198,-
Johnson & Johnson (JNJ.BA),ARS,01 abr 2022,"6700,00","7992,50","6644,50","7497,50","7496,63",25.940,-
Johnson & Johnson (JNJ.BA),ARS,01 mar 2022,"6656,00","7164,50","6434,00","6813,00","6812,21",70.498,-
Johnson & Johnson (JNJ.BA),ARS,18 feb 2022,-,-,-,-,-,-,0.212 Dividendo
Johnson & Johnson (JNJ.BA),ARS,01 feb 2022,"7700,00","7894,00","6281,00","6656,00","6655,03",56.086,-
Johnson & Johnson (JNJ.BA),ARS,01 ene 2022,"7109,00","8184,00","6870,00","7666,00","7664,88",71.575,-
Johnson & Johnson (JNJ.BA),ARS,01 dic 2021,"6800,00","7245,00","6635,50","6983,50","6982,48",61.477,-
Johnson & Johnson (JNJ.BA),ARS,19 nov 2021,-,-,-,-,-,-,0.212 Dividendo
Johnson & Johnson (JNJ.BA),ARS,01 nov 2021,"6874,00","7300,00","6520,00","6752,00","6750,81",67.376,-
Johnson & Johnson (JNJ.BA),ARS,01 oct 2021,"6205,50","6870,00","6030,00","6809,00","6807,80",74.546,-
Johnson & Johnson (JNJ.BA),ARS,01 sept 2021,"6130,00","6440,00","5875,00","6231,50","6230,40",59.491,-
Johnson & Johnson (JNJ.BA),ARS,23 ago 2021,-,-,-,-,-,-,0.212 Dividendo
Johnson & Johnson (JNJ.BA),ARS,01 ago 2021,"6250,00","6466,50","6066,00","6150,00","6148,71",63.297,-
Johnson & Johnson (JNJ.BA),ARS,01 jul 2021,"5670,00","6400,00","5636,00","6242,00","6240,70",40.535,-
Johnson & Johnson (JNJ.BA),ARS,01 jun 2021,"5602,00","5670,00","5381,00","5666,50","5665,32",64.209,-
Johnson & Johnson (JNJ.BA),ARS,21 may 2021,-,-,-,-,-,-,0.212 Dividendo
Johnson & Johnson (JNJ.BA),ARS,01 may 2021,"5138,50","5799,00","5100,50","5693,00","5691,60",23.173,-
Johnson & Johnson (JNJ.BA),ARS,01 abr 2021,"4859,00","5219,00","4740,50","5124,50","5123,24",127.591,-
Johnson & Johnson (JNJ.BA),ARS,01 mar 2021,"4830,00","4994,50","4620,00","4859,00","4857,80",60.437,-
Johnson & Johnson (JNJ.BA),ARS,01 feb 2021,"5100,00","5224,00","4481,00","4789,00","4787,82",46.319,-
Johnson & Johnson (JNJ.BA),ARS,01 ene 2021,"4487,00","5330,00","4480,00","5021,50","5020,26",89.790,-
Johnson & Johnson (JNJ.BA),ARS,01 dic 2020,"4390,00","4512,50","4200,00","4487,00","4485,89",108.271,-
Johnson & Johnson (JNJ.BA),ARS,01 nov 2020,"4438,50","4579,50","4100,00","4345,00","4343,93",59.371,-
Johnson & Johnson (JNJ.BA),ARS,01 oct 2020,"4422,50","5519,00","4180,00","4220,00","4218,96",76.001,-
Johnson & Johnson (JNJ.BA),ARS,01 sept 2020,"4000,00","4485,50","3550,00","4385,50","4384,42",38.089,-
Johnson & Johnson (JNJ.BA),ARS,24 ago 2020,-,-,-,-,-,-,0.202 Dividendo
